"","SIVIMID","NMDS1","NMDS2","Relevé.number","Semisupervised","Revised.alliance","Alliance","Sintaxon","EUNIS2020","Aspect","Slope","Area","Year","DEG_LON","DEG_LAT","Accuracy","Elevation"
"959","T-P06588",-0.0101256249271431,-0.00177236140535021,612,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","R57","",NA,15,"1995",-2.130051799,42.76837423,"1 - UTM1x1 + Elevation",530
"960","T-P06589",-0.0144483412664952,-0.000629170544174989,613,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","R57","",NA,8,"1995",-2.610710331,42.91510204,"1 - UTM1x1 + Elevation",550
"961","T-P06590",-0.0115542084162619,-0.00302325295681244,614,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","R55","",NA,20,"1995",-2.580020286,43.10409979,"1 - UTM1x1 + Elevation",180
"962","T-P06595",-0.0101189822408089,-0.00147338310129527,618,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","R55","",NA,30,"1995",-2.632366794,42.98181181,"1 - UTM1x1 + Elevation",590
"963","T-P06596",-0.00958711488104197,-0.00150510429763231,619,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","R55","",NA,20,"1995",-2.538737421,43.03730413,"1 - UTM1x1 + Elevation",500
"964","T-P06597",-0.0109503480206518,-0.00258059699145716,620,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","R55","",NA,50,"1995",-2.088164812,42.957158,"1 - UTM1x1 + Elevation",610
"965","T-P06599",-0.00950433522896678,-0.00112298501157125,622,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","R55","",NA,NA,"1995",-2.368263357,43.14094707,"1 - UTM1x1 + Elevation",540
"966","T-P06600",-0.0107872094498514,-0.00315051588115115,623,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","R55","",NA,30,"1995",-2.201599488,43.28578159,"1 - UTM1x1 + Elevation",140
"967","T-P06601",-0.00939077085220078,-0.00568983468554467,624,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","R57","",NA,10,"1995",-3.017597012,43.35700145,"1 - UTM1x1 + Elevation",0
"968","T-P06602",-0.0135096418002048,-0.00224197186611498,625,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","R57","",NA,20,"1995",-2.440784842,42.73789359,"1 - UTM1x1 + Elevation",640
"969","T-P06603",-0.0113132381192313,-0.000887288395188906,626,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","V39","",NA,20,"1995",-2.578365288,42.62681363,"1 - UTM1x1 + Elevation",750
"970","T-P06606",-0.00701145218067536,-0.00208024152212367,629,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","R55","",NA,30,"1995",-3.428834687,43.22473146,"1 - UTM1x1 + Elevation",560
"971","T-P06607",-0.00411352532774417,-0.000532432026474493,630,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","R55","",NA,20,"1995",-2.80786812,43.33883235,"2 - UTM1x1 + Centroid",3
"972","T-P06609",-0.00190524953878383,-0.000443449284215631,631,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","V","",NA,4,"1995",-2.396940742,42.97541048,"1 - UTM1x1 + Elevation",750
"973","T-P06610",-0.0106323078318832,0.000390044518361846,632,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","V39","",NA,20,"1995",-2.709970304,42.64883595,"1 - UTM1x1 + Elevation",690
"974","T-P06612",-0.0130293565559292,-0.00371641967295645,633,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","V39","",NA,20,"1995",-2.758844096,42.63093277,"4 - UTM10x10 + Centroid",410
"975","T-P06613",-0.0116972592997564,-0.000721374131785576,634,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","V39","",NA,15,"1995",-2.692878036,42.64529005,"4 - UTM10x10 + Centroid",560
"976","T-P06614",-0.0111230171804704,0.00167163215195165,635,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","V39","",NA,8,"1995",-2.768570459,42.6454025,"4 - UTM10x10 + Centroid",510
"977","T-P06615",-0.00892425347591122,3.9236036155438e-05,636,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","V39","",NA,10,"1995",-2.682476138,42.78559459,"4 - UTM10x10 + Centroid",530
"978","T-P06616",-0.0106752201519399,0.00261378598607566,637,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","V","",NA,20,"1995",-2.724059494,42.77314126,"2 - UTM1x1 + Centroid",610
"979","T-P06618",-0.012276110908418,0.000497379865173611,639,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","V39","",NA,20,"1995",-2.315024559,42.6201384,"3 - UTM10x10 + Elevation",750
"980","T-P06619",-0.0060684516978636,-0.000581812944410209,640,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","R55","",NA,10,"1995",-2.448162537,42.73252609,"1 - UTM1x1 + Elevation",640
"981","T-P06620",-0.00564621561266142,-0.00220460829873585,641,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","V38","",NA,10,"1995",-2.644299203,43.0394819,"1 - UTM1x1 + Elevation",570
"982","T-P06621",-0.0087491682629459,-0.000914516780927558,642,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","V39","",NA,20,"1995",-2.63782195,42.88817532,"2 - UTM1x1 + Centroid",600
"983","T-P06622",-0.0129177823390948,-0.000109067919640776,643,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","V39","",NA,20,"1995",-2.440801026,42.73609257,"1 - UTM1x1 + Elevation",640
"984","T-P06623",-0.0112476344323169,-0.00766358928558866,644,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","V39","",NA,30,"1995",-2.931132951,43.42901783,"2 - UTM1x1 + Centroid",3
"985","T-P06624",-0.00745779767133789,-0.00028782612357966,645,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","V39","",NA,50,"1995",-2.968494292,42.85272332,"2 - UTM1x1 + Centroid",710
"986","T-P06625",-0.00952111703447945,0.00159329107485426,646,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","V39","",NA,30,"1995",-3.012567051,42.89322413,"4 - UTM10x10 + Centroid",620
"987","T-P06628",-0.00920778166709878,0.00416041624940369,649,1,"Cirsion richterano-chodati","Cirsion richterano-chodati","Carduo nutantis-Cirsietum richterani","V38","",NA,20,"1995",-2.082350989,43.01834572,"1 - UTM1x1 + Elevation",1120
"988","T-P06934",0.0032431371540215,0.0124083748085345,506934,1,"Potentillion anserinae","Potentillion anserinae","Lolio-Plantaginetum majoris","R36","",NA,2,"1984",-4.816035768,42.9157656,"3 - UTM10x10 + Elevation",1420
"989","T-P06971",0.0107565459537263,0.0105045366824432,2025,1,"Polygono-Coronopodion","Polygono-Coronopodion","Polygono arenastri-Matricarietum matricarioidis","V35","",NA,4,"1984",-6.579475306,42.56443645,"3 - UTM10x10 + Elevation",600
"990","T-P06974",0.00295168034005737,0.0117681866669869,2027,1,"Polygono-Coronopodion","Polygono-Coronopodion","Polygono arenastri-Matricarietum matricarioidis","V35","",NA,1,"1984",-5.682372596,42.89153242,"3 - UTM10x10 + Elevation",1100
"991","T-P06975",0.00591195094191228,0.0134533969245827,2028,1,"Polygono-Coronopodion","Polygono-Coronopodion","Polygono arenastri-Matricarietum matricarioidis","V35","",NA,2,"1984",-5.660941624,42.848811,"3 - UTM10x10 + Elevation",1030
"992","T-P06976",0.00724385545472868,0.014050731173732,2029,1,"Polygono-Coronopodion","Polygono-Coronopodion","Polygono arenastri-Matricarietum matricarioidis","V35","",NA,5,"1984",-5.769911792,42.98669411,"3 - UTM10x10 + Elevation",1320
"993","T-P06977",0.0062272325418387,0.00955241713228343,2030,1,"Polygono-Coronopodion","Polygono-Coronopodion","Polygono arenastri-Matricarietum matricarioidis","V35","",NA,3,"1984",-5.745586244,42.8810283,"3 - UTM10x10 + Elevation",1120
"994","T-P06978",0.0063429849501481,0.014557996780109,2031,1,"Polygono-Coronopodion","Polygono-Coronopodion","Polygono arenastri-Matricarietum matricarioidis","V35","",NA,2,"1984",-5.65195323,42.92465786,"3 - UTM10x10 + Elevation",1129
"995","T-P06979",0.00961251412878273,0.0148725116934712,2032,1,"Polygono-Coronopodion","Polygono-Coronopodion","Polygono arenastri-Matricarietum matricarioidis","V35","",NA,20,"1984",-4.724710705,42.8919645,"3 - UTM10x10 + Elevation",1420
"996","T-P07788",-0.0150275947229563,0.00880708849661533,507788,1,"Potentillion anserinae",NA,"comunidad de Mentha pulegium y Chamaemelum nobile","R36","",NA,12,"1999",-1.710637575,43.07059156,"1 - UTM1x1 + Elevation",670
"997","T-P07838",0.0081499535734231,-0.0383785735682474,507838,1,"Paspalo-Agrostion semiverticillati","Paspalo-Agrostion semiverticillati","Paspalo-Agrostietum semiverticillatae"," Qb    ","",NA,10,"1999",-7,43,"5 - UTMs missing from DEM",340
"998","T-P07841",0.00260611083610488,-0.0101924446556324,507841,1,"Paspalo-Agrostion semiverticillati","Paspalo-Agrostion semiverticillati","Paspalo-Agrostietum semiverticillatae"," Qb    ","",NA,10,"1999",-7,43,"5 - UTMs missing from DEM",340
"999","T-P07850",0.0151181288388352,-0.00138750217958587,507850,1,"Paspalo-Agrostion semiverticillati","Paspalo-Agrostion semiverticillati","Paspalo-Agrostietum semiverticillatae"," C35c  ","",NA,20,"1999",-7,43,"5 - UTMs missing from DEM",350
"1000","T-P07851",0.00156345261500938,-0.0229461146166261,507851,1,"Paspalo-Agrostion semiverticillati","Paspalo-Agrostion semiverticillati","Paspalo-Agrostietum semiverticillatae"," C35e  ","",NA,40,"1999",-1.865425645,42.78764921,"4 - UTM10x10 + Centroid",370
"1001","T-P07852",0.00663677930301975,-0.0266800429457377,507852,1,"Paspalo-Agrostion semiverticillati","Paspalo-Agrostion semiverticillati","Paspalo-Agrostietum semiverticillatae"," Qb    ","",NA,30,"1999",-1.613081875,42.8209131,"1 - UTM1x1 + Elevation",420
"1002","T-P07855",-0.00951688953193788,-0.0162792406445628,507855,1,"Paspalo-Agrostion semiverticillati","Paspalo-Agrostion semiverticillati","Paspalo-Agrostietum semiverticillatae"," Q51   ","",NA,15,"1999",-1.662738271,42.78728409,"3 - UTM10x10 + Elevation",390
"1003","T-P07856",-0.0030010337918625,-0.0147905505423496,507856,1,"Paspalo-Agrostion semiverticillati","Paspalo-Agrostion semiverticillati","Paspalo-Agrostietum semiverticillatae"," Qb    ","",NA,10,"1999",-1.689401664,42.79839867,"3 - UTM10x10 + Elevation",390
"1004","T-P07857",0.00486173081569688,-0.0333060447941587,507857,1,"Paspalo-Agrostion semiverticillati","Paspalo-Agrostion semiverticillati","Paspalo-Agrostietum semiverticillatae"," Qb    ","",NA,15,"1999",-1.665066826,42.7927144,"3 - UTM10x10 + Elevation",390
"1005","T-P07858",0.00186219855609919,-0.0229750679876313,507858,1,"Paspalo-Agrostion semiverticillati","Paspalo-Agrostion semiverticillati","Paspalo-Agrostietum semiverticillatae"," Qb    ","",NA,10,"1999",-1.829320867,42.90077282,"2 - UTM1x1 + Centroid",420
"1006","T-P07859",0.0027780142297803,-0.023012609437522,507859,1,"Paspalo-Agrostion semiverticillati","Paspalo-Agrostion semiverticillati","Paspalo-Agrostietum semiverticillatae"," Qb    ","",NA,6,"1999",-1.824353868,42.90432396,"1 - UTM1x1 + Elevation",440
"1007","T-P07860",0.00604860639028686,-0.010636458494617,507860,1,"Paspalo-Agrostion semiverticillati","Paspalo-Agrostion semiverticillati","Paspalo-Agrostietum semiverticillatae"," Qb    ","",NA,30,"1999",-1.603095485,42.82979684,"1 - UTM1x1 + Elevation",420
"1008","T-P07911",-0.00652051134009024,-0.00913235547608284,507911,1,"Cynancho-Convolvulion sepium",NA,"comunidad de Helianthus x laetiflorus","R55","",NA,20,"1999",-1.615527801,42.8209427,"1 - UTM1x1 + Elevation",420
"1009","T-P07913",-0.00827761943554379,-0.0121187625660742,507913,1,"Cynancho-Convolvulion sepium",NA,"comunidad de Mentha longifolia y Epilobium hirsutum","R55","",NA,60,"1999",-1.939527489,42.75956407,"1 - UTM1x1 + Elevation",480
"1010","T-P07915",-0.00918536608978777,-0.0129702462875401,507915,1,"Cynancho-Convolvulion sepium",NA,"comunidad de Mentha longifolia y Epilobium hirsutum","R55","",NA,60,"1999",-1.484127075,42.69140406,"1 - UTM1x1 + Elevation",550
"1011","T-P07916",-0.0033647163296249,-0.00562610453061752,507916,1,"Cynancho-Convolvulion sepium",NA,"comunidad de Mentha longifolia y Epilobium hirsutum","R36","",NA,20,"1999",-1.620299533,42.82640341,"1 - UTM1x1 + Elevation",420
"1012","T-P07921",-0.0115226251530791,-0.0117434934706004,507921,1,"Cynancho-Convolvulion sepium",NA,"comunidad de Althaea officinalis y Epilobium hirsutum","R55","",NA,40,"1999",-1.737278814,42.84936581,"1 - UTM1x1 + Elevation",440
"1013","T-P09638",-0.00722042661821817,-0.000944455966091569,667,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis","V39","",NA,15,"1987",-7.225867201,42.5766016,"3 - UTM10x10 + Elevation",600
"1014","T-P09639",-0.019685250121621,-0.00253599860958653,668,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis","V39","",NA,10,"1987",-7.084262184,42.53492574,"3 - UTM10x10 + Elevation",900
"1015","T-P09640",-0.00388232421474843,-0.00159929859974806,669,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis","V39","",NA,8,"1987",-7.128461106,42.54054228,"3 - UTM10x10 + Elevation",850
"1016","T-P09641",-0.0111219074162345,-0.00467070445594212,670,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis","V39","",NA,10,"1987",-7.153864656,42.62966002,"3 - UTM10x10 + Elevation",670
"1017","T-P09642",-0.00849900837398185,-0.00392691931745049,671,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis","V","",NA,12,"1987",-7.134998199,42.63934742,"3 - UTM10x10 + Elevation",600
"1018","T-P09643",-0.00842040040347373,-0.00645714900013157,672,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis","V39","",NA,10,"1987",-7.2087329,42.57543265,"3 - UTM10x10 + Elevation",550
"1019","T-P09644",-0.00458106343018358,-0.00484196704278964,673,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis","V39","",NA,15,"1987",-7.144253079,42.63180946,"3 - UTM10x10 + Elevation",650
"1020","T-P09645",-0.0160632100299772,9.8407474211387e-05,674,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis","V39","",NA,8,"1987",-7.392091014,42.61895774,"3 - UTM10x10 + Elevation",550
"1021","T-P09646",-0.00670113345412439,-0.00143182999449277,675,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis","?","",NA,16,"1987",-7.116600445,42.65621784,"3 - UTM10x10 + Elevation",650
"1022","T-P09647",-0.00620084859164082,-0.00473236614762686,676,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis","V39","",NA,10,"1987",-7.170412927,42.62185481,"3 - UTM10x10 + Elevation",600
"1023","T-P09648",-0.0132459251348485,-0.00654483975284831,677,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis","V39","",NA,40,"1987",-7.656255378,42.59770078,"3 - UTM10x10 + Elevation",650
"1024","T-P09649",-0.00684231402633889,-0.006752390070105,678,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis","V39","",NA,12,"1987",-6.836681633,42.38862487,"3 - UTM10x10 + Elevation",700
"1025","T-P09650",-0.00811834767280585,-0.00660189881388305,679,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis","V39","",NA,20,"1987",-7.162721958,42.65274755,"3 - UTM10x10 + Elevation",730
"1026","T-P09651",-0.00728073548697362,-0.00298998203910459,680,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis","V39","",NA,20,"1987",-7.064900794,42.64906338,"3 - UTM10x10 + Elevation",880
"1027","T-P09654",-0.0517759770520529,0.00405170347424377,509654,1,"Epilobion angustifolii","Epilobion angustifolii","Asphodelo albi-Epilobietum angustifolii","R57","",NA,8,"1987",-7.117789472,42.60035186,"3 - UTM10x10 + Elevation",1450
"1028","T-P10738",0.0120323799362203,-0.00890033759772343,1480,1,"Oxalidion europaeae","Oxalidion europaeae","Setario-Echinochloetum colonae","V37","",NA,35,"1984",-6.169282088,41.85661338,"4 - UTM10x10 + Centroid",750
"1029","T-P10739",0.0122574194972323,-0.00865993599536782,1481,1,"Oxalidion europaeae","Oxalidion europaeae","Setario-Echinochloetum colonae","V37","",NA,30,"1984",-6.169282088,41.85661338,"4 - UTM10x10 + Centroid",760
"1030","T-P11544",0.00459260475114129,-0.0172203838253658,2274,1,"Cymbalario-Asplenion","Cymbalario-Asplenion","Cymbalarietum muralis","?","NW",100,10,"1988",-5.61899362,42.84077425,"3 - UTM10x10 + Elevation",1090
"1031","T-P11545",0.00463251815164605,-0.0154269340746564,2275,1,"Cymbalario-Asplenion","Cymbalario-Asplenion","Cymbalarietum muralis","?","NE",100,10,"1988",-5.639847717,42.81328114,"3 - UTM10x10 + Elevation",1100
"1032","T-P11546",0.0060936516280164,-0.0143078732421342,2276,1,"Cymbalario-Asplenion","Cymbalario-Asplenion","Cymbalarietum muralis","?","N",100,9,"1988",-5.688930827,42.87336941,"3 - UTM10x10 + Elevation",1120
"1033","T-P11547",0.00476319263551614,-0.017291902070839,2277,1,"Cymbalario-Asplenion","Cymbalario-Asplenion","Cymbalarietum muralis","?","SE",100,8,"1988",-5.682372596,42.89153242,"3 - UTM10x10 + Elevation",1120
"1034","T-P11626",-0.00025769391397835,0.0103960219638209,511626,1,"Potentillion anserinae","Potentillion anserinae","Lolio-Plantaginetum majoris","R36","",NA,5,"1988",-5.643454478,42.89784101,"3 - UTM10x10 + Elevation",1120
"1035","T-P11635",-0.0415522537799962,0.00230062503080376,511635,1,"Epilobion angustifolii","Epilobion angustifolii","Asphodelo albi-Epilobietum angustifolii","R57","N",36,50,"1988",-5.733135038,42.93175151,"3 - UTM10x10 + Elevation",1540
"1036","T-P11637",-0.00643045261273164,0.00462210533989932,683,1,"Arction lappae","Arction lappae","Chenopodio boni-henrici-Senecietum durieui","V","N",36,20,"1988",-5.873425387,42.94452123,"3 - UTM10x10 + Elevation",1500
"1037","T-P11638",-0.00591646997706761,0.00686834820077149,684,1,"Arction lappae","Arction lappae","Chenopodio boni-henrici-Senecietum durieui","V37","NE",36,15,"1988",-5.834468808,42.8968695,"3 - UTM10x10 + Elevation",1470
"1038","T-P11639",-0.00787658327042031,0.00948140420053281,685,1,"Arction lappae","Arction lappae","Chenopodio boni-henrici-Senecietum durieui","R","N",45,12,"1988",-5.831034095,42.87534389,"3 - UTM10x10 + Elevation",1430
"1039","T-P11640",-0.00662940294100884,0.00818059023423732,686,1,"Arction lappae","Arction lappae","Chenopodio boni-henrici-Senecietum durieui","V37","E",45,15,"1988",-5.827869342,42.9132408,"3 - UTM10x10 + Elevation",1500
"1040","T-P11641",-0.0110178370240206,0.00883180996727301,687,1,"Arction lappae","Arction lappae","Chenopodio boni-henrici-Senecietum durieui","V","E",54,12,"1988",-5.820855853,42.9206175,"3 - UTM10x10 + Elevation",1400
"1041","T-P11642",-0.010305821158925,0.0112819447562847,688,1,"Arction lappae","Arction lappae","Chenopodio boni-henrici-Senecietum durieui","R","N",54,20,"1988",-5.907957042,42.94905109,"3 - UTM10x10 + Elevation",1460
"1042","T-P11643",-0.00744923420825493,0.0108152742336348,689,1,"Arction lappae","Arction lappae","Chenopodio boni-henrici-Senecietum durieui","H25","E",54,10,"1988",-5.828752755,42.8790021,"3 - UTM10x10 + Elevation",1550
"1043","T-P11644",-0.00606840101306293,0.00886393300210163,690,1,"Arction lappae","Arction lappae","Chenopodio boni-henrici-Senecietum durieui","R","E",45,12,"1988",-5.870976939,42.94458271,"3 - UTM10x10 + Elevation",1500
"1044","T-P11645",-0.011489242305409,0.0117049444039019,691,1,"Arction lappae","Arction lappae","Chenopodio boni-henrici-Senecietum durieui","V38","NE",36,15,"1988",-5.919417286,42.880326,"3 - UTM10x10 + Elevation",1470
"1045","T-P11646",-0.00938740028696515,0.000594601464936075,692,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","R55","N",27,20,"1988",-5.633247428,42.91697961,"4 - UTM10x10 + Centroid",1000
"1046","T-P11647",-0.00864282138807719,0.00223627934927612,693,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","R57","S",4.5,8,"1988",-5.666838907,42.87208558,"3 - UTM10x10 + Elevation",1140
"1047","T-P11648",-0.010133216001712,0.00213272941525115,694,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","R57","SW",4.5,15,"1988",-5.74582576,42.88642525,"3 - UTM10x10 + Elevation",1200
"1048","T-P11649",-0.00952184465336152,-0.000694108265645652,695,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","R57","SW",2.7,15,"1988",-5.696803534,42.94161827,"3 - UTM10x10 + Elevation",1200
"1049","T-P11650",-0.00731161504197819,0.00107805890555533,696,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","V39","",NA,8,"1988",-5.633247428,42.91697961,"4 - UTM10x10 + Centroid",1000
"1050","T-P11651",-0.00829830339857394,-0.000397660089602045,697,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","R57","N",9,10,"1988",-5.684585096,42.88607781,"3 - UTM10x10 + Elevation",1140
"1051","T-P11652",-0.0101993220978106,-0.000872939537144408,698,1,"Balloto-Conion maculati","Balloto-Conion maculati","Urtico dioicae-Sambucetum ebuli","R57","S",1.8,20,"1988",-5.728383338,42.87963896,"3 - UTM10x10 + Elevation",1200
"1052","T-P11659",-0.0138320293731426,-0.00512955637748744,705,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis","R55","",NA,2,"1988",-5.652107694,42.92825608,"3 - UTM10x10 + Elevation",1130
"1053","T-P11664",-0.00931145673497353,-0.00171147041294574,710,1,"Geo urbani-Alliarion officinalis","Geo urbani-Alliarion officinalis","Geranio robertiani-Caryolophetum sempervirentis","R55","S",4.5,15,"1988",-5.633247428,42.91697961,"4 - UTM10x10 + Centroid",1000
"1054","T-P11665",-0.0130333359242597,0.0102306111225467,711,1,"Cirsion richterano-chodati","Cirsion richterano-chodati","Cirsio chodati-Carduetum carpetani","V38","",NA,25,"1988",-5.805924994,42.91558207,"3 - UTM10x10 + Elevation",1540
"1055","T-P11666",-0.0104301245200523,0.0100614592748446,712,1,"Cirsion richterano-chodati","Cirsion richterano-chodati","Cirsio chodati-Carduetum carpetani","V38","",NA,20,"1988",-5.72477104,42.96436699,"3 - UTM10x10 + Elevation",1460
"1056","T-P11667",-0.0102416990861246,0.00840246239739468,713,1,"Cirsion richterano-chodati","Cirsion richterano-chodati","Cirsio chodati-Carduetum carpetani","V38","",NA,12,"1988",-5.813277885,42.9694278,"3 - UTM10x10 + Elevation",1460
"1057","T-P11668",-0.00914004076986625,0.0123929796290782,714,1,"Cirsion richterano-chodati","Cirsion richterano-chodati","Cirsio chodati-Carduetum carpetani","V38","",NA,5,"1988",-5.616602709,42.95788807,"3 - UTM10x10 + Elevation",1350
"1058","T-P11669",-0.0081225682507466,0.00884595502963798,715,1,"Cirsion richterano-chodati","Cirsion richterano-chodati","Cirsio chodati-Carduetum carpetani","R","W",1.8,40,"1988",-5.640469736,42.88530357,"3 - UTM10x10 + Elevation",1140
"1059","T-P11672",0.00295168034005737,0.0117681866669869,2036,1,"Polygono-Coronopodion","Polygono-Coronopodion","Polygono-Matricarietum matricarioidis","V35","",NA,1,"1988",-5.659500858,42.87225639,"3 - UTM10x10 + Elevation",1100
"1060","T-P11673",0.0063429849501481,0.014557996780109,2037,1,"Polygono-Coronopodion","Polygono-Coronopodion","Polygono-Matricarietum matricarioidis","V35","",NA,2,"1988",-5.662753852,42.94781861,"3 - UTM10x10 + Elevation",1140
"1061","T-P11674",0.00415391838098904,0.0105026797827257,2038,1,"Polygono-Coronopodion","Polygono-Coronopodion","Polygono-Matricarietum matricarioidis","V35","",NA,5,"1988",-5.654125132,42.80394623,"3 - UTM10x10 + Elevation",1000
"1062","T-P11675",0.00560462041844655,0.0125576098470932,2039,1,"Polygono-Coronopodion","Polygono-Coronopodion","Polygono-Matricarietum matricarioidis","V35","",NA,5,"1988",-5.637179724,42.86556941,"3 - UTM10x10 + Elevation",1100
"1063","T-P11676",0.0053740645817055,0.0129575711866385,2040,1,"Polygono-Coronopodion","Polygono-Coronopodion","Polygono-Matricarietum matricarioidis","V35","",NA,2,"1988",-5.633247428,42.91697961,"4 - UTM10x10 + Centroid",1000
"1064","T-P11677",0.00724385545472868,0.014050731173732,2041,1,"Polygono-Coronopodion","Polygono-Coronopodion","Polygono-Matricarietum matricarioidis","V35","",NA,5,"1988",-5.755531323,42.99424496,"3 - UTM10x10 + Elevation",1400
"1065","T-P11678",0.0062272325418387,0.00955241713228343,2042,1,"Polygono-Coronopodion","Polygono-Coronopodion","Polygono-Matricarietum matricarioidis","V35","",NA,3,"1988",-5.763593473,42.90040458,"3 - UTM10x10 + Elevation",1200
"1066","T-P11679",0.0187446700666138,0.0132622171269132,2043,1,"Saginion procumbentis","Saginion procumbentis","Bryo argentei-Saginetum procumbentis","V35","",NA,1,"1988",-5.633247428,42.91697961,"4 - UTM10x10 + Centroid",1000
"1067","T-P11680",0.0077871666409513,0.0156063965695569,2044,1,"Saginion procumbentis","Saginion procumbentis","Bryo argentei-Saginetum procumbentis","V35","",NA,5,"1988",-5.583789745,42.8181625,"3 - UTM10x10 + Elevation",1140
"1068","T-P11681",-0.00329075215724777,0.00792065697554721,718,1,"Sisymbrion officinalis","Sisymbrion officinalis","Sisymbrio officinalis-Hordeetum murini","V37","S",1.8,25,"1988",-5.633247428,42.91697961,"4 - UTM10x10 + Centroid",1020
