"","SIVIMID","X","Sintaxon","Relevé.number","Revised.alliance","EUNIS2020","Aspect","Slope","Area","Year","DEG_LON","DEG_LAT","Accuracy","Elevation","Alliance","Class","Semisupervised","Revised.class"
"210","R-P24636",726,"Setario verticillatae-Echinochloetum crus-galli",1237,"Spergulo arvensis-Erodion cicutariae","V15","",NA,15,"2012",-6.593750648,42.34608353,"1 - UTM1x1 + Elevation",860,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"211","R-P24637",727,"Setario verticillatae-Echinochloetum crus-galli",1238,"Spergulo arvensis-Erodion cicutariae","V37","",NA,15,"2012",-6.540030457,42.3405532,"1 - UTM1x1 + Elevation",1074,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"212","R-P24638",728,"Setario verticillatae-Echinochloetum crus-galli",1239,"Spergulo arvensis-Erodion cicutariae","V37","",NA,20,"2012",-6.7084962,42.39825169,"1 - UTM1x1 + Elevation",800,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"213","R-P24639",729,"Setario verticillatae-Echinochloetum crus-galli",1240,"Spergulo arvensis-Erodion cicutariae","V15","SE",5,10,"2012",-6.658216169,42.3692545,"1 - UTM1x1 + Elevation",922,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"214","R-P24640",730,"Setario verticillatae-Echinochloetum crus-galli",1241,"Spergulo arvensis-Erodion cicutariae","V37","",NA,20,"2012",-6.712300785,42.42153955,"1 - UTM1x1 + Elevation",470,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"215","R-P24641",731,"Setario verticillatae-Echinochloetum crus-galli",1242,"Spergulo arvensis-Erodion cicutariae","V","",NA,30,"2012",-6.815491472,42.4397566,"1 - UTM1x1 + Elevation",376,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"216","R-P24642",732,"Setario verticillatae-Echinochloetum crus-galli",1243,"Spergulo arvensis-Erodion cicutariae","V37","",NA,15,"2012",-6.660640244,42.36917703,"1 - UTM1x1 + Elevation",945,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"217","R-P24643",733,"Setario verticillatae-Echinochloetum crus-galli",1244,"Spergulo arvensis-Erodion cicutariae","V37","",NA,10,"2012",-6.665383717,42.3672244,"1 - UTM1x1 + Elevation",948,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"218","R-P24644",734,"Setario verticillatae-Echinochloetum crus-galli",1245,"Spergulo arvensis-Erodion cicutariae","V","",NA,20,"2012",-6.744265633,42.42590455,"2 - UTM1x1 + Centroid",422,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"219","R-P24645",735,"Setario verticillatae-Echinochloetum crus-galli",1246,"Spergulo arvensis-Erodion cicutariae","V15","",NA,25,"2012",-6.669323606,42.26804957,"1 - UTM1x1 + Elevation",1054,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"220","R-P27081",793,"Coleostepho myconis-Galactitetum tomentosae",316,"Oxalidion europaeae","V32","S",30,12,"1985",-8.788432989,42.25734148,"4 - UTM10x10 + Centroid",35,"Echio-Galactition tomentosae","Chenopodietea",0,"Papaveretea rhoeadis"
"221","R-P27082",794,"Coleostepho myconis-Galactitetum tomentosae",1247,"Oxalidion europaeae","V32","",NA,20,"1985",-8.927698183,42.76504137,"4 - UTM10x10 + Centroid",100,"Echio-Galactition tomentosae","Chenopodietea",0,"Papaveretea rhoeadis"
"222","R-P27084",795,"Coleostepho myconis-Galactitetum tomentosae",1248,"Oxalidion europaeae","V32","",NA,4,"1985",-8.939600765,42.85817381,"4 - UTM10x10 + Centroid",281,"Echio-Galactition tomentosae","Chenopodietea",0,"Papaveretea rhoeadis"
"223","R-P27085",796,"Coleostepho myconis-Galactitetum tomentosae",1249,"Oxalidion europaeae","V33","SE",NA,25,"1985",-8.939600765,42.85817381,"4 - UTM10x10 + Centroid",281,"Echio-Galactition tomentosae","Chenopodietea",0,"Papaveretea rhoeadis"
"224","R-P27086",797,"Coleostepho myconis-Galactitetum tomentosae",1250,"Oxalidion europaeae","V32","SE",NA,30,"1985",-9.076223063,42.78970726,"4 - UTM10x10 + Centroid",103.5,"Echio-Galactition tomentosae","Chenopodietea",0,"Papaveretea rhoeadis"
"225","R-P27088",799,"Coleostepho myconis-Galactitetum tomentosae",1252,"Oxalidion europaeae","V33","",NA,15,"1985",-9.024891352,42.66334622,"3 - UTM10x10 + Elevation",50,"Echio-Galactition tomentosae","Chenopodietea",0,"Papaveretea rhoeadis"
"226","R-P27090",801,"Coleostepho myconis-Galactitetum tomentosae",1253,"Oxalidion europaeae","V32","NW",NA,20,"1985",-8.730383271,42.29862745,"3 - UTM10x10 + Elevation",80,"Echio-Galactition tomentosae","Chenopodietea",0,"Papaveretea rhoeadis"
"227","R-P27094",805,"Coleostepho myconis-Galactitetum tomentosae",1255,"Oxalidion europaeae","V32","E",NA,30,"1985",-8.449176467,42.85624262,"4 - UTM10x10 + Centroid",291,"Echio-Galactition tomentosae","Chenopodietea",0,"Papaveretea rhoeadis"
"228","R-P27097",808,"Coleostepho myconis-Galactitetum tomentosae",322,"Oxalidion europaeae","V32","",NA,20,"1985",-8.572186673,42.76671167,"4 - UTM10x10 + Centroid",147,"Echio-Galactition tomentosae","Chenopodietea",0,"Papaveretea rhoeadis"
"229","R-P27098",809,"Coleostepho myconis-Galactitetum tomentosae",1256,"Oxalidion europaeae","V32","NE",NA,80,"1985",-8.619651879,42.28071968,"3 - UTM10x10 + Elevation",40,"Echio-Galactition tomentosae","Chenopodietea",0,"Papaveretea rhoeadis"
"230","R-P27099",810,"Coleostepho myconis-Galactitetum tomentosae",323,"Oxalidion europaeae","R","",NA,10,"1985",-8.603893194,42.26708981,"3 - UTM10x10 + Elevation",50,"Echio-Galactition tomentosae","Chenopodietea",0,"Papaveretea rhoeadis"
"231","R-P27106",816,"Coleostepho myconis-Galactitetum tomentosae",328,"Oxalidion europaeae","V33","",NA,20,"1985",-5.982601798,43.44749749,"4 - UTM10x10 + Centroid",325,"Echio-Galactition tomentosae","Chenopodietea",0,"Papaveretea rhoeadis"
"232","R-P28933",818,"Associació-Desconeguda",1258,"Oxalidion europaeae","V32","",NA,40,"1982",-8.56035296,42.76073549,"3 - UTM10x10 + Elevation",30,"Unknown",NA,0,"Papaveretea rhoeadis"
"233","R-P28934",819,"Associació-Desconeguda",1259,"Oxalidion europaeae","V32","",NA,20,"1982",-8.588413838,42.74676233,"3 - UTM10x10 + Elevation",30,"Unknown",NA,0,"Papaveretea rhoeadis"
"234","S-P11127",856,"Urtico urentis-Malvetum neglectae",1260,"Spergulo arvensis-Erodion cicutariae","V37","",NA,2,"1989",-4.428310812,42.99690267,"2 - UTM1x1 + Centroid",1220,"Chenopodion muralis","Chenopodietea",0,"Papaveretea rhoeadis"
"235","S-P12043",904,"Chrysanthemum-Oxalidetum",1262,"Spergulo arvensis-Erodion cicutariae","V15","",NA,30,"1975",-6.468849961,43.54746352,"3 - UTM10x10 + Elevation",30,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"236","S-P12044",905,"Chrysanthemum-Oxalidetum",1263,"Spergulo arvensis-Erodion cicutariae","V15","",NA,20,"1975",-6.442002884,43.46724505,"3 - UTM10x10 + Elevation",100,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"237","S-P12045",906,"Chrysanthemum-Oxalidetum",1264,"Spergulo arvensis-Erodion cicutariae","V15","",NA,20,"1975",-6.594979936,43.54536292,"3 - UTM10x10 + Elevation",90,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"238","S-P12046",907,"Chrysanthemum-Oxalidetum",1265,"Spergulo arvensis-Erodion cicutariae","V15","N",2,15,"1975",-7.069780579,43.46460198,"3 - UTM10x10 + Elevation",5,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"239","S-P12047",908,"Chrysanthemum-Oxalidetum",1266,"Spergulo arvensis-Erodion cicutariae","V","",NA,30,"1975",-6.954206155,43.54969201,"3 - UTM10x10 + Elevation",30,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"240","S-P12048",909,"Chrysanthemum-Oxalidetum",1267,"Oxalidion europaeae","V15","SE",10,10,"1975",-6.729088145,43.51225124,"3 - UTM10x10 + Elevation",5,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"241","S-P12049",910,"Chrysanthemum-Oxalidetum",1268,"Spergulo arvensis-Erodion cicutariae","V37","SE",5,30,"1975",-6.763199329,43.54354374,"3 - UTM10x10 + Elevation",80,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"242","S-P12050",911,"Chrysanthemum-Oxalidetum",1269,"Spergulo arvensis-Erodion cicutariae","V15","NW",5,15,"1975",-6.345618503,43.36734135,"4 - UTM10x10 + Centroid",662,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"243","S-P12051",912,"Chrysanthemum-Oxalidetum",412051,"Spergulo arvensis-Erodion cicutariae","V15","",NA,40,"1975",-6.345618503,43.36734135,"4 - UTM10x10 + Centroid",5,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"244","S-P12052",913,"Chrysanthemum-Oxalidetum",1270,"Spergulo arvensis-Erodion cicutariae","V15","",NA,15,"1975",-6.348044528,43.55647123,"3 - UTM10x10 + Elevation",10,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"245","S-P12053",914,"Chrysanthemum-Oxalidetum",1271,"Spergulo arvensis-Erodion cicutariae","V15","",NA,30,"1975",-6.538568606,43.55432769,"3 - UTM10x10 + Elevation",15,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"246","S-P12054",915,"Chrysanthemum-Oxalidetum",1272,"Spergulo arvensis-Erodion cicutariae","V15","",NA,10,"1975",-6.640211967,43.55653445,"3 - UTM10x10 + Elevation",30,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"247","S-P12055",916,"Chrysanthemum-Oxalidetum",1273,"Spergulo arvensis-Erodion cicutariae","V15","",NA,10,"1975",-6.578877179,43.52426077,"3 - UTM10x10 + Elevation",220,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"248","S-P12056",917,"Chrysanthemum-Oxalidetum",1274,"Spergulo arvensis-Erodion cicutariae","V15","",NA,10,"1975",-6.796216075,43.5568558,"3 - UTM10x10 + Elevation",20,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"249","S-P12057",918,"Chrysanthemum-Oxalidetum",1275,"Spergulo arvensis-Erodion cicutariae","V15","",NA,10,"1975",-6.233777994,43.59232175,"4 - UTM10x10 + Centroid",90,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"250","S-P12058",919,"Chrysanthemum-Oxalidetum",1276,"Spergulo arvensis-Erodion cicutariae","V15","",NA,10,"1975",-6.233777994,43.59232175,"4 - UTM10x10 + Centroid",90,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"251","S-P12059",920,"Chrysanthemum-Oxalidetum",1277,"Spergulo arvensis-Erodion cicutariae","V15","",NA,20,"1975",-6.536202455,43.55620166,"3 - UTM10x10 + Elevation",10,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"252","S-P12060",921,"Chrysanthemum-Oxalidetum",1278,"Spergulo arvensis-Erodion cicutariae","V15","",NA,15,"1975",-6.447541104,43.52109864,"3 - UTM10x10 + Elevation",90,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"253","S-P12061",922,"Chrysanthemum-Oxalidetum",1279,"Spergulo arvensis-Erodion cicutariae","V15","",NA,15,"1975",-6.618509292,43.56622759,"3 - UTM10x10 + Elevation",10,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"254","S-P12062",923,"Chrysanthemum-Oxalidetum",1280,"Spergulo arvensis-Erodion cicutariae","V15","",NA,10,"1975",-6.419218872,43.54535899,"3 - UTM10x10 + Elevation",90,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"255","S-P12063",924,"Chrysanthemum-Oxalidetum",1281,"Spergulo arvensis-Erodion cicutariae","V15","W",5,15,"1975",-6.577896538,43.54950083,"3 - UTM10x10 + Elevation",40,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"256","S-P12064",925,"Chrysanthemum-Oxalidetum",1282,"Spergulo arvensis-Erodion cicutariae","V15","",NA,15,"1975",-6.749381121,43.56020418,"3 - UTM10x10 + Elevation",55,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"257","S-P12065",926,"Chrysanthemum-Oxalidetum",1283,"Spergulo arvensis-Erodion cicutariae","V15","",NA,20,"1975",-7.110528975,43.55497325,"3 - UTM10x10 + Elevation",20,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"258","S-P12066",927,"Chrysanthemum-Oxalidetum",1284,"Spergulo arvensis-Erodion cicutariae","V15","",NA,15,"1975",-7.05076947,43.54990731,"3 - UTM10x10 + Elevation",20,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"259","S-P12067",928,"Chrysanthemum-Oxalidetum",1285,"Spergulo arvensis-Erodion cicutariae","V15","",NA,15,"1975",-7.025712301,43.54539195,"3 - UTM10x10 + Elevation",20,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"260","S-P12068",929,"Chrysanthemum-Oxalidetum",1286,"Spergulo arvensis-Erodion cicutariae","V15","NW",5,15,"1975",-7.113365899,43.56027286,"3 - UTM10x10 + Elevation",20,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"261","S-P12070",931,"Sisymbrio officinalis-Hordeetum murini",1288,"Oxalidion europaeae","V15","",NA,20,"1975",-6.429127933,43.50184547,"3 - UTM10x10 + Elevation",30,"Sisymbrion officinalis","Sisymbrietea",0,"Papaveretea rhoeadis"
"262","S-P12076",937,"Sisymbrio officinalis-Hordeetum murini",1290,"Oxalidion europaeae","V37","",NA,20,"1975",-6.949739134,43.54130303,"4 - UTM10x10 + Centroid",47,"Sisymbrion officinalis","Sisymbrietea",0,"Papaveretea rhoeadis"
"263","S-P12077",938,"Sisymbrio officinalis-Hordeetum murini",1291,"Oxalidion europaeae","V37","NW",10,30,"1975",-6.943029184,43.56808488,"3 - UTM10x10 + Elevation",10,"Sisymbrion officinalis","Sisymbrietea",0,"Papaveretea rhoeadis"
"264","S-P12079",940,"Panico-Setarion",1292,"Spergulo arvensis-Erodion cicutariae","V15","W",5,15,"1975",-6.544927957,43.53612376,"3 - UTM10x10 + Elevation",40,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"265","S-P12080",941,"Panico-Setarion",1293,"Spergulo arvensis-Erodion cicutariae","V15","",NA,15,"1975",-6.669865605,43.55558517,"3 - UTM10x10 + Elevation",55,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"266","S-P12081",942,"Panico-Setarion",1294,"Spergulo arvensis-Erodion cicutariae","V15","",NA,15,"1975",-6.708298223,43.53800992,"4 - UTM10x10 + Centroid",71,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"267","S-P12082",943,"Panico-Setarion",1295,"Spergulo arvensis-Erodion cicutariae","V15","",NA,15,"1975",-6.412246497,43.50955385,"3 - UTM10x10 + Elevation",90,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"268","S-P12083",944,"Panico-Setarion",1296,"Spergulo arvensis-Erodion cicutariae","V15","",NA,15,"1975",-6.436740661,43.50521801,"3 - UTM10x10 + Elevation",20,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"269","S-P12099",958,"Plantagini-Sporoboletum",1297,"Oxalidion europaeae","V15","N",5,15,"1975",-6.591547598,43.53512218,"4 - UTM10x10 + Centroid",96,"Potentillion anserinae","Molinio-Arrhenatheretea",0,"Papaveretea rhoeadis"
"270","S-P15090",984,"",1299,"Spergulo arvensis-Erodion cicutariae","V15","",10,100,NA,-1.792742755,43.39205097,"1 - UTM1x1 + Elevation",50,"Unknown",NA,0,"Papaveretea rhoeadis"
"271","S-P15091",985,"",1300,"Spergulo arvensis-Erodion cicutariae","V15","",NA,100,NA,-1.829005804,43.30418468,"1 - UTM1x1 + Elevation",250,"Unknown",NA,0,"Papaveretea rhoeadis"
"272","S-P15092",986,"",1301,"Spergulo arvensis-Erodion cicutariae","V15","",NA,100,NA,-1.66010672,43.13484527,"1 - UTM1x1 + Elevation",190,"Unknown",NA,0,"Papaveretea rhoeadis"
"273","S-P15093",987,"",1302,"Spergulo arvensis-Erodion cicutariae","V15","",NA,100,NA,-1.806182692,43.3363648,"1 - UTM1x1 + Elevation",30,"Unknown",NA,0,"Papaveretea rhoeadis"
"274","S-P15094",988,"",1303,"Oxalidion europaeae","V15","",NA,100,NA,-2.209646581,43.04450955,"1 - UTM1x1 + Elevation",160,"Unknown",NA,0,"Papaveretea rhoeadis"
"275","S-P15095",989,"",1304,"Spergulo arvensis-Erodion cicutariae","V15","",NA,200,NA,-2.415297567,43.10877959,"1 - UTM1x1 + Elevation",170,"Unknown",NA,0,"Papaveretea rhoeadis"
"276","S-P15096",990,"",1305,"Spergulo arvensis-Erodion cicutariae","V15","",NA,100,NA,-2.00549556,43.21761051,"1 - UTM1x1 + Elevation",150,"Unknown",NA,0,"Papaveretea rhoeadis"
"277","S-P15097",991,"",1306,"Oxalidion europaeae","V15","",5,100,NA,-1.86345489,43.308134,"1 - UTM1x1 + Elevation",100,"Unknown",NA,0,"Papaveretea rhoeadis"
"278","S-P15098",992,"",1307,"Spergulo arvensis-Erodion cicutariae","V15","",2,100,NA,-1.969251875,43.02998989,"1 - UTM1x1 + Elevation",480,"Unknown",NA,0,"Papaveretea rhoeadis"
"279","S-P15099",993,"",1308,"Oxalidion europaeae","V15","",5,100,NA,-2.073334889,43.12813277,"1 - UTM1x1 + Elevation",120,"Unknown",NA,0,"Papaveretea rhoeadis"
"280","S-P15100",994,"",1309,"Oxalidion europaeae","V15","",NA,200,NA,-2.209577214,43.04991205,"1 - UTM1x1 + Elevation",180,"Unknown",NA,0,"Papaveretea rhoeadis"
"281","S-P15101",995,"",1310,"Oxalidion europaeae","V15","",NA,100,NA,-2.266941998,43.1817648,"1 - UTM1x1 + Elevation",100,"Unknown",NA,0,"Papaveretea rhoeadis"
"282","S-P15102",996,"",1311,"Oxalidion europaeae","V15","",NA,100,NA,-2.254177506,43.21950215,"1 - UTM1x1 + Elevation",80,"Unknown",NA,0,"Papaveretea rhoeadis"
"283","S-P15103",997,"",1312,"Spergulo arvensis-Erodion cicutariae","V15","",5,200,NA,-1.83369564,43.31683888,"1 - UTM1x1 + Elevation",125,"Unknown",NA,0,"Papaveretea rhoeadis"
"284","S-P15104",998,"",1313,"Spergulo arvensis-Erodion cicutariae","V15","",NA,100,NA,-1.94469701,43.3161161,"2 - UTM1x1 + Centroid",80,"Unknown",NA,0,"Papaveretea rhoeadis"
"285","S-P15105",999,"",1314,"Oxalidion europaeae","V15","",NA,100,NA,-2.303936066,43.17479205,"2 - UTM1x1 + Centroid",180,"Unknown",NA,0,"Papaveretea rhoeadis"
"286","S-P15106",1000,"",1315,"Oxalidion europaeae","V15","",NA,100,NA,-1.865987453,43.30455734,"1 - UTM1x1 + Elevation",80,"Unknown",NA,0,"Papaveretea rhoeadis"
"287","S-P15107",1001,"",1316,"Oxalidion europaeae","V15","",NA,100,NA,-1.795782014,43.36326901,"1 - UTM1x1 + Elevation",4,"Unknown",NA,0,"Papaveretea rhoeadis"
"288","S-P15108",1002,"",1317,"Spergulo arvensis-Erodion cicutariae","V15","",NA,200,NA,-1.927720021,43.29975007,"1 - UTM1x1 + Elevation",120,"Unknown",NA,0,"Papaveretea rhoeadis"
"289","S-P15109",1003,"",1318,"Spergulo arvensis-Erodion cicutariae","V15","",2,100,NA,-2.021202131,43.31319463,"1 - UTM1x1 + Elevation",180,"Unknown",NA,0,"Papaveretea rhoeadis"
"290","S-P15110",1004,"",1319,"Oxalidion europaeae","V15","",2,100,NA,-2.023639242,43.31501636,"1 - UTM1x1 + Elevation",185,"Unknown",NA,0,"Papaveretea rhoeadis"
"291","S-P15111",1005,"",1320,"Spergulo arvensis-Erodion cicutariae","V15","",3,100,NA,-1.831264219,43.31501316,"1 - UTM1x1 + Elevation",140,"Unknown",NA,0,"Papaveretea rhoeadis"
"292","S-P15112",1006,"",1321,"Oxalidion europaeae","V15","",NA,200,NA,-2.303936066,43.17479205,"2 - UTM1x1 + Centroid",180,"Unknown",NA,0,"Papaveretea rhoeadis"
"293","S-P15113",1007,"",1322,"Spergulo arvensis-Erodion cicutariae","V","",5,100,NA,-1.506623868,42.97446032,"1 - UTM1x1 + Elevation",640,"Unknown",NA,0,"Papaveretea rhoeadis"
"294","S-P15114",1008,"",1323,"Spergulo arvensis-Erodion cicutariae","V15","",5,100,NA,-2.2599852,42.9421886,"1 - UTM1x1 + Elevation",650,"Unknown",NA,0,"Papaveretea rhoeadis"
"295","S-P15115",1009,"",1324,"Oxalidion europaeae","V15","",NA,100,NA,-1.808015186,43.36879982,"2 - UTM1x1 + Centroid",5,"Unknown",NA,0,"Papaveretea rhoeadis"
"296","S-P15127",1020,"",1325,"Oxalidion europaeae","V13","",5,100,NA,-2.186761833,43.28927889,"1 - UTM1x1 + Elevation",200,"Unknown",NA,0,"Papaveretea rhoeadis"
"297","S-P15128",1021,"",1326,"Oxalidion europaeae","V13","",0,200,NA,-2.379154529,43.27967944,"1 - UTM1x1 + Elevation",100,"Unknown",NA,0,"Papaveretea rhoeadis"
"298","S-P15129",1022,"",1327,"Oxalidion europaeae","V13","",NA,100,NA,-2.386592992,43.02938579,"1 - UTM1x1 + Elevation",300,"Unknown",NA,0,"Papaveretea rhoeadis"
"299","S-P15130",1023,"",1328,"Oxalidion europaeae","V13","",10,100,NA,-2.329761407,43.06328598,"1 - UTM1x1 + Elevation",380,"Unknown",NA,0,"Papaveretea rhoeadis"
"300","S-P15183",1064,"Cardamino flexuosae-Chrysosplenietum oppositifolii",415183,"Oxalidion europaeae","V37","",NA,NA,"1967",-6.591547598,43.53512218,"4 - UTM10x10 + Centroid",96,"Caricion remotae","Montio-Cardaminetea",0,"Papaveretea rhoeadis"
"301","S-P18293",1124,"Sisymbrio officinalis-Hordeetum murini",1329,"Oxalidion europaeae","V37","N",50,15,"1974",-5.993299718,43.19176191,"3 - UTM10x10 + Elevation",360,"Sisymbrion officinalis","Sisymbrietea",0,"Papaveretea rhoeadis"
"302","S-P18297",1128,"Polygono-Chenopodion polyspermi",1330,"Oxalidion europaeae","V15","S",30,20,"1974",-5.92292549,43.16116851,"1 - UTM1x1 + Elevation",930,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"303","S-P18298",1129,"Polygono-Chenopodion polyspermi",1331,"Oxalidion europaeae","V15","",NA,20,"1974",-6.064759579,43.19346982,"1 - UTM1x1 + Elevation",450,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"304","S-P18299",1130,"Polygono-Chenopodion polyspermi",1332,"Oxalidion europaeae","V15","",NA,35,"1974",-5.971801567,43.15450593,"1 - UTM1x1 + Elevation",480,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"305","S-P18300",1131,"Polygono-Chenopodion polyspermi",1333,"Oxalidion europaeae","V15","",NA,20,"1974",-5.969432129,43.15636831,"1 - UTM1x1 + Elevation",450,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"306","S-P18301",1132,"Polygono-Chenopodion polyspermi",1334,"Oxalidion europaeae","V15","",NA,20,"1974",-5.976103332,43.17763085,"4 - UTM10x10 + Centroid",300,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"307","S-P18302",1133,"Polygono-Chenopodion polyspermi",1335,"Oxalidion europaeae","V37","SW",15,20,"1974",-6.025787152,43.20171132,"1 - UTM1x1 + Elevation",280,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"308","S-P18303",1134,"Polygono-Chenopodion polyspermi",1336,"Oxalidion europaeae","V15","",NA,20,"1974",-5.920211322,43.15583543,"1 - UTM1x1 + Elevation",880,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"309","S-P18305",1136,"Polygono-Chenopodion polyspermi",1338,"Spergulo arvensis-Erodion cicutariae","V37","",NA,30,"1974",-6.028245514,43.20164621,"2 - UTM1x1 + Centroid",260,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"310","S-P18306",1137,"Polygono-Chenopodion polyspermi",1339,"Spergulo arvensis-Erodion cicutariae","V15","",NA,25,"1974",-5.97197604,43.15810302,"1 - UTM1x1 + Elevation",440,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"311","S-P19638",1140,"Chenopodietalia albi",1340,"Spergulo arvensis-Erodion cicutariae","V15","N",5,100,"1972",-8.094531643,43.09755987,"3 - UTM10x10 + Elevation",510,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"312","S-P19639",1141,"Chenopodietalia albi",1341,"Spergulo arvensis-Erodion cicutariae","V15","S",5,100,"1972",-8.088912404,43.14822496,"3 - UTM10x10 + Elevation",490,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"313","S-P19640",1142,"Chenopodietalia albi",1342,"Scleranthion annui","V15","",NA,100,"1972",-8.097725607,43.10641983,"3 - UTM10x10 + Elevation",470,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"314","S-P19641",1143,"Chenopodietalia albi",1343,"Scleranthion annui","V15","",NA,100,"1972",-8.090827989,43.11212926,"3 - UTM10x10 + Elevation",490,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"315","S-P19642",1144,"Chenopodietalia albi",1344,"Scleranthion annui","V15","",NA,100,"1972",-8.02314755,43.12593125,"3 - UTM10x10 + Elevation",490,"Scleranthion annui","Papaveretea rhoeadis",1,"Papaveretea rhoeadis"
"316","S-P19643",1145,"Chenopodietalia albi",1345,"Oxalidion europaeae","V15","",NA,25,"1972",-8.051502377,43.11207612,"3 - UTM10x10 + Elevation",480,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"317","S-P19644",1146,"Chenopodietalia albi",1346,"Oxalidion europaeae","V15","",NA,25,"1972",-8.064636093,43.18171421,"3 - UTM10x10 + Elevation",475,"Scleranthion annui","Papaveretea rhoeadis",0,"Papaveretea rhoeadis"
"318","S-P19648",1149,"Associació-Desconeguda",1347,"Scleranthion annui","V15","",NA,NA,"1972",-7.898781588,43.16914822,"3 - UTM10x10 + Elevation",470,"Unknown",NA,0,"Papaveretea rhoeadis"
"319","S-P20348",1161,"Careto verticillatae-Cynosuretum cristati",420348,"Oxalidion europaeae","V15","N",NA,10,"1972",-8.670068456,42.43666628,"3 - UTM10x10 + Elevation",100,"Cynosurion cristati","Molinio-Arrhenatheretea",0,"Papaveretea rhoeadis"
