SIVIMID,Relevé.number,Sintaxon,Temp,Precip,UTM10X10,UTM1X1,JuiceID,OriginalElevation,Locality,Country,ECOREG_WWF,DUNES_BOHN,Plant.Cover,Aspect,Slope,Area,SintaxonID,Authors,Year,Title,Publication,Type,DEG_LON,DEG_LAT,Accuracy,Elevation,ANTHROPIC,Vegetation,Class,Order,Alliance,EUNIS2020,EUNIS_REVISED,PCluster
T-P03085,503085,Oxalidi latifoliae-Veronicetum persicae,134,13103,30TWN17,,14674,250,Villaro,,ATL_COAST,N_DUNES,70,,NA,45,2036,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-2.76917404,43.13165238,3 - UTM10x10 + Elevation,250,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae, V15   ,V15,2
T-P03086,503086,Oxalidi latifoliae-Veronicetum persicae,139,12804,30TWN09,,14675,100,Bilbao (El Fango),,ATL_COAST,N_DUNES,60,,NA,30,2036,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-2.881950808,43.30651632,3 - UTM10x10 + Elevation,100,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae, V15   ,V15,2
T-P03087,503087,Oxalidi latifoliae-Veronicetum persicae,135,14302,30TWP20,,14676,80,Busturia,,ATL_COAST,N_DUNES,90,,NA,50,2036,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-2.703917117,43.40524377,3 - UTM10x10 + Elevation,80,Yes,ANTHROPOGENIC VEGETATION,Digitario sanguinalis-Eragrostietea,Eragrostietalia,Spergulo arvensis-Erodion cicutariae, V15   ,V15,2
T-P03088,503088,Parietarietum judaicae,137,13034,30TVN99,,14677,150,Las Carreras,,ATL_COAST,N_DUNES,80,NW,NA,8,1289,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.084170257,43.31014811,3 - UTM10x10 + Elevation,150,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Galio valantiae-Parietarion judaicae,      ?,U37,0
T-P03089,503089,Parietarietum judaicae,140,13304,30TVN89,,14678,80,Pobeña,,ATL_COAST,N_DUNES,75,W,NA,10,1289,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.168104395,43.3406711,3 - UTM10x10 + Elevation,80,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Galio valantiae-Parietarion judaicae,      ?,U37,0
T-P03090,503090,Parietarietum judaicae,135,10713,30TVN98,,14643,200,Galdames,,ATL_COAST,N_DUNES,60,E,NA,15,1289,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.074185202,43.21110356,3 - UTM10x10 + Elevation,200,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Galio valantiae-Parietarion judaicae,      ?,U37,0
T-P03091,503091,Parietarietum judaicae,140,14856,30TVN89,,14680,100,Somorrostro,,ATL_COAST,N_DUNES,70,NE,NA,11,1289,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.237205442,43.34415048,3 - UTM10x10 + Elevation,100,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Galio valantiae-Parietarion judaicae, H32d  ,U37,0
T-P03092,503092,Parietarietum judaicae,130,13016,30TVN89,,14681,250,Pobeña,,ATL_COAST,N_DUNES,50,N,NA,9,1289,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.185398111,43.34784801,3 - UTM10x10 + Elevation,250,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Galio valantiae-Parietarion judaicae, H32d  ,U37,0
T-P03093,503093,Parietarietum judaicae,139,14068,30TVN89,,14682,100,Pobeña,,ATL_COAST,N_DUNES,50,SW,NA,8,1289,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.136020104,43.33711194,3 - UTM10x10 + Elevation,100,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Galio valantiae-Parietarion judaicae, H32d  ,U37,0
T-P03094,503094,Centrantho-Hypericetum hircini,140,13414,30TVN89,,14683,100,Somorrostro,,ATL_COAST,N_DUNES,50,NE,NA,20,772,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.155785803,43.34789218,3 - UTM10x10 + Elevation,100,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Galio valantiae-Parietarion judaicae,      ?,U37,0
T-P03095,503095,Centrantho-Hypericetum hircini,140,13566,30TVN98,,14684,80,Galdames,,ATL_COAST,N_DUNES,60,SW,NA,25,772,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.096336311,43.20568419,3 - UTM10x10 + Elevation,80,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Galio valantiae-Parietarion judaicae,      ?,U37,0
T-P03096,503096,Centrantho-Hypericetum hircini,139,12389,30TVN88,,14685,100,Arcentales,,ATL_COAST,N_DUNES,70,N,NA,30,772,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.123414233,43.20385723,3 - UTM10x10 + Elevation,100,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Galio valantiae-Parietarion judaicae, H32d  ,U37,0
T-P03097,503097,Centrantho-Hypericetum hircini,138,12196,30TVN88,,14686,150,Valmaseda,,ATL_COAST,N_DUNES,50,NW,NA,30,772,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.160384935,43.22001994,3 - UTM10x10 + Elevation,150,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Galio valantiae-Parietarion judaicae,      ?,U37,0
T-P03098,503098,Centrantho-Hypericetum hircini,141,12953,30TVN99,,14687,40,Ciérvana,,ATL_COAST,N_DUNES,50,N,NA,20,772,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.017586094,43.31918232,3 - UTM10x10 + Elevation,40,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Galio valantiae-Parietarion judaicae, H     ,U37,0
T-P03099,503099,Centrantho-Hypericetum hircini,138,14938,30TVN99,,14688,80,Gallarta,,ATL_COAST,N_DUNES,60,N,NA,25,772,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.091566074,43.30834151,3 - UTM10x10 + Elevation,80,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Galio valantiae-Parietarion judaicae, H     ,U37,0
T-P03100,503100,Cymbalario-Trachelietum caerulei,131,12981,30TVN89,,14689,NA,Somorrostro,,ATL_COAST,N_DUNES,30,,NA,5,1582,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.184041148,43.30731368,4 - UTM10x10 + Centroid,268,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Cymbalario-Asplenion,      ?,U37,0
T-P03101,503101,Cymbalario-Trachelietum caerulei,129,13412,30TVN88,,14690,NA,Sopuerta,,ATL_COAST,N_DUNES,40,,NA,4,1582,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.183770111,43.21726743,4 - UTM10x10 + Centroid,316,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Cymbalario-Asplenion,      ?,U37,0
T-P03102,503102,Cymbalario-Trachelietum caerulei,118,12067,30TWN17,,14691,NA,Castillo Elejabeitia,,ATL_COAST,N_DUNES,30,,NA,6,1582,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-2.814679464,43.12721682,4 - UTM10x10 + Centroid,303,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Cymbalario-Asplenion,      ?,U37,0
T-P03103,503103,Cymbalario-Trachelietum caerulei,141,12409,30TWN09,,14692,NA,Bilbao,,ATL_COAST,N_DUNES,50,,NA,5,1582,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-2.936228824,43.30657379,4 - UTM10x10 + Centroid,58.5,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Cymbalario-Asplenion, H32d  ,U37,0
T-P03104,503104,Cymbalario-Trachelietum caerulei,128,12685,30TVN99,,14693,NA,Gallarta,,ATL_COAST,N_DUNES,30,,NA,5,1582,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.064475134,43.30297494,4 - UTM10x10 + Centroid,127,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Cymbalario-Asplenion, H32d  ,U37,0
T-P03105,503105,Cymbalario-Trachelietum caerulei,128,12685,30TVN99,,14694,NA,"Santurce, estación",,ATL_COAST,N_DUNES,50,,NA,6,1582,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.064475134,43.30297494,4 - UTM10x10 + Centroid,127,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Cymbalario-Asplenion, H     ,U37,0
T-P03106,503106,Cymbalarietum muralis,144,12493,30TVN88,,14695,150,Herbosa,,ATL_COAST,N_DUNES,70,NW,NA,10,770,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.15049052,43.20202387,3 - UTM10x10 + Elevation,150,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Cymbalario-Asplenion,      ?,U37,0
T-P03107,503107,Cymbalarietum muralis,142,11847,30TVN88,,14696,80,Herbosa,,ATL_COAST,N_DUNES,70,N,NA,15,770,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.128356882,43.21285656,3 - UTM10x10 + Elevation,80,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Cymbalario-Asplenion,      ?,U37,0
T-P03108,503108,Cymbalarietum muralis,138,14339,30TVN99,,14697,100,Musquez,,ATL_COAST,N_DUNES,60,NW,NA,10,770,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.089099974,43.30834345,3 - UTM10x10 + Elevation,100,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Cymbalario-Asplenion,      ?,U37,0
T-P03109,503109,Cymbalarietum muralis,138,13838,30TVN99,,14698,50,Ortuella,,ATL_COAST,N_DUNES,60,,NA,10,770,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.005250284,43.28316509,3 - UTM10x10 + Elevation,50,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Cymbalario-Asplenion,      ?,U37,0
T-P03110,503110,Cymbalarietum muralis,138,13854,30TVN99,,14699,150,El Valle,,ATL_COAST,N_DUNES,30,SE,NA,5,770,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.103819977,43.26330785,3 - UTM10x10 + Elevation,150,?,VEGETATION OF ROCK CREVICES AND SCREES,Cymbalario-Parietarietea diffusae,Tortulo-Cymbalarietalia,Cymbalario-Asplenion,      ?,U37,0
T-P03111,503111,Lolio-Plantaginetum majoris,133,13883,30TVN89,,14700,200,Pobeña,,ATL_COAST,N_DUNES,70,NE,NA,10,236,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.172855382,43.27583089,3 - UTM10x10 + Elevation,200,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae, R21   ,R36,0
T-P03112,503112,Lolio-Plantaginetum majoris,139,13172,30TVN99,,14701,50,"Santurce, junto a la Térmica",,ATL_COAST,N_DUNES,60,E,NA,8,236,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.089149997,43.3425608,3 - UTM10x10 + Elevation,50,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae, R21   ,R36,0
T-P03113,503113,Lolio-Plantaginetum majoris,137,13935,30TVN99,,14702,150,Gallarta,,ATL_COAST,N_DUNES,80,NW,NA,10,236,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.076814839,43.34437066,3 - UTM10x10 + Elevation,150,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae, R21   ,R36,0
T-P03114,503114,Lolio-Plantaginetum majoris,133,12668,30TVN99,,14703,150,Gallarta,,ATL_COAST,N_DUNES,70,SW,NA,10,236,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.007714233,43.2741603,3 - UTM10x10 + Elevation,150,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae, R21   ,R36,0
T-P03115,503115,Lolio-Plantaginetum majoris,135,12585,30TVN99,,14704,200,La Arboleda,,ATL_COAST,N_DUNES,70,W,NA,12,236,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.044725977,43.32998042,3 - UTM10x10 + Elevation,200,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae, R36   ,R36,1
T-P03116,503116,Lolio-Plantaginetum majoris,128,13535,30TVN99,,14705,250,La Arboleda,,ATL_COAST,N_DUNES,70,S,NA,10,236,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.037287606,43.26875169,3 - UTM10x10 + Elevation,250,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae, R21   ,R36,0
T-P03117,503117,Lolio-Plantaginetum majoris,133,13440,30TWN17,,14706,250,Villaro,,ATL_COAST,N_DUNES,75,SE,NA,15,236,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-2.769167267,43.13345334,3 - UTM10x10 + Elevation,250,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae, R21   ,R36,0
T-P03118,503118,Lolio-Plantaginetum majoris,130,13278,30TVN88,,14707,250,Sopuerta,,ATL_COAST,N_DUNES,60,E,NA,8,236,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.222019959,43.23972732,3 - UTM10x10 + Elevation,250,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae, R21   ,R36,0
T-P03119,503119,Lolio-Plantaginetum majoris,136,12912,30TVN99,,14708,120,Sanfuentes,,ATL_COAST,N_DUNES,80,NE,NA,8,236,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.096501124,43.31013837,3 - UTM10x10 + Elevation,120,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae, R21   ,R36,0
T-P03120,503120,Lolio-Plantaginetum majoris,139,13696,30TVN99,,14709,150,Sanfuentes,,ATL_COAST,N_DUNES,75,N,NA,10,236,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.096535333,43.33174934,3 - UTM10x10 + Elevation,150,?,VEGETATION OF THE NEMORAL FOREST ZONE,Molinio-Arrhenatheretea,Potentillo-Polygonetalia avicularis,Potentillion anserinae, R21   ,R36,0
T-P03121,503121,Polygono arenastri-Matricarietum matricarioidis,129,12568,30TVN99,,14710,200,San Pedro,,ATL_COAST,N_DUNES,40,N,NA,1,755,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.02989145,43.26335106,3 - UTM10x10 + Elevation,200,Yes,ANTHROPOGENIC VEGETATION,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion, V35   ,V35,4
T-P03122,503122,Polygono arenastri-Matricarietum matricarioidis,135,12390,30TVN99,,14711,150,Musques,,ATL_COAST,N_DUNES,30,NW,NA,2,755,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.116196195,43.29211083,3 - UTM10x10 + Elevation,150,Yes,ANTHROPOGENIC VEGETATION,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion, V35   ,V35,4
T-P03123,503123,Polygono arenastri-Matricarietum matricarioidis,138,13128,30TWN09,,14712,80,Portugalete,,ATL_COAST,N_DUNES,60,SW,NA,1,755,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-2.881881044,43.34253456,3 - UTM10x10 + Elevation,80,Yes,ANTHROPOGENIC VEGETATION,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion, V35   ,V35,4
T-P03124,503124,Polygono arenastri-Matricarietum matricarioidis,134,13089,30TVN89,,14713,100,Covarón,,ATL_COAST,N_DUNES,60,S,NA,1,755,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.128625923,43.34072231,3 - UTM10x10 + Elevation,100,Yes,ANTHROPOGENIC VEGETATION,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion, V35   ,V35,4
T-P03125,503125,Polygono arenastri-Matricarietum matricarioidis,135,14413,30TVN88,,14714,200,Sopuerta,,ATL_COAST,N_DUNES,30,S,NA,1,755,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.145674068,43.24705377,3 - UTM10x10 + Elevation,200,Yes,ANTHROPOGENIC VEGETATION,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion, V35   ,V35,4
T-P03126,503126,Polygono arenastri-Matricarietum matricarioidis,132,13640,30TVN78,,14679,300,Carranza,,ATL_COAST,N_DUNES,40,SW,NA,NA,755,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.325469031,43.23767883,3 - UTM10x10 + Elevation,300,Yes,ANTHROPOGENIC VEGETATION,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Polygono-Coronopodion, V35   ,V35,4
T-P03127,503127,Bryo argentei-Saginetum procumbentis,142,13251,30TVN99,,14715,20,Musques,,ATL_COAST,N_DUNES,25,S,NA,2,756,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.032392999,43.3335864,3 - UTM10x10 + Elevation,20,Yes,ANTHROPOGENIC VEGETATION,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Saginion procumbentis, V35   ,V35,4
T-P03128,503128,Bryo argentei-Saginetum procumbentis,142,NA,30TVN99,,14716,10,Santurce (junto a Térmica),,ATL_COAST,N_DUNES,20,NW,NA,1,756,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.010190382,43.34259509,3 - UTM10x10 + Elevation,10,Yes,ANTHROPOGENIC VEGETATION,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Saginion procumbentis, V35   ,V35,4
T-P03129,503129,Bryo argentei-Saginetum procumbentis,134,14117,30TVN99,,14717,200,Gallarta,,ATL_COAST,N_DUNES,20,N,NA,1,756,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.101427479,43.30653227,3 - UTM10x10 + Elevation,200,Yes,ANTHROPOGENIC VEGETATION,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Saginion procumbentis, V35   ,V35,4
T-P03130,503130,Bryo argentei-Saginetum procumbentis,134,13862,30TVN78,,14718,200,Carranza,,ATL_COAST,N_DUNES,25,NE,NA,2,756,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.367430084,43.25195926,3 - UTM10x10 + Elevation,200,Yes,ANTHROPOGENIC VEGETATION,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Saginion procumbentis, V35   ,V35,4
T-P03131,503131,Bryo argentei-Saginetum procumbentis,138,13419,30TVN99,,14719,100,Ciérvana,,ATL_COAST,N_DUNES,15,SW,NA,1,756,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.089118393,43.32094987,3 - UTM10x10 + Elevation,100,Yes,ANTHROPOGENIC VEGETATION,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Saginion procumbentis, V35   ,V35,4
T-P03132,503132,Bryo argentei-Saginetum procumbentis,135,12333,30TVN88,,14720,300,Zalla,,ATL_COAST,N_DUNES,20,N,NA,2,756,"Onaindia Olalde, Miren",1986,"Ecología vegetal de las Encartaciones y Macizo del Gorbea, Vizcaya'."," Universidad del País Vasco, : 1-271.",No forest,-3.170260115,43.2290104,3 - UTM10x10 + Elevation,300,Yes,ANTHROPOGENIC VEGETATION,Polygono-Poetea annuae,Polygono arenastri-Poetalia annuae,Saginion procumbentis, V35   ,V35,4
T-P03468,503468,Triseto ovati-Arnoseridetum minimae,113,14203,29TQG44,,14727,830,4 km al N de Ferreras de Abajo,,ATL_COAST,N_DUNES,NA,,NA,NA,2195a,"Nezadal, W.",1989,La vegetación arvense (Stellarietea mediae) de los cultivos de primavera de Ibe.," Dissertationes Botanicae, 143: 1-205.",No forest,-7,43,5 - UTMs missing from DEM,830,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui, V15   ,V15,2
T-P03469,503469,Triseto ovati-Arnoseridetum minimae,52,9798,29TQG07,,14728,760,4 km al NE de Valdeciervos,,ATL_COAST,N_DUNES,NA,,NA,NA,2195a,"Nezadal, W.",1989,La vegetación arvense (Stellarietea mediae) de los cultivos de primavera de Ibe.," Dissertationes Botanicae, 143: 1-205.",No forest,-6.517054166,42.20037363,4 - UTM10x10 + Centroid,760,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui, V15   ,V15,2
T-P03470,503470,Triseto ovati-Arnoseridetum minimae,101,9038,29TQG15,,14729,800,1 km al E de Sagallos,,ATL_COAST,N_DUNES,NA,,NA,NA,2195a,"Nezadal, W.",1989,La vegetación arvense (Stellarietea mediae) de los cultivos de primavera de Ibe.," Dissertationes Botanicae, 143: 1-205.",No forest,-6.449399262,42.05884169,4 - UTM10x10 + Centroid,800,Yes,ANTHROPOGENIC VEGETATION,Papaveretea rhoeadis,Aperetalia spicae-venti,Scleranthion annui, V15   ,V15,2
