"","SIVIMID","Original","Area","Year","Longitude","Latitude","Accuracy","Elevation","Alliance","Order","Class","L1"
"246","T-P22438","Fumario capreolatae-Veronicetum persicae",50,1986,-3.902340798,43.43628368,"3 - UTM10x10 + Elevation",50,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"247","T-P22439","Fumario capreolatae-Veronicetum persicae",30,1986,-3.9863821,43.43739046,"3 - UTM10x10 + Elevation",5,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"248","T-P22440","Fumario capreolatae-Veronicetum persicae",50,1986,-4.191815172,43.32738123,"3 - UTM10x10 + Elevation",100,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"249","T-P22441","Fumario capreolatae-Veronicetum persicae",50,1986,-3.470713616,43.22636775,"3 - UTM10x10 + Elevation",280,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"250","T-P22442","Fumario capreolatae-Veronicetum persicae",50,1986,-4.419710551,43.36800013,"3 - UTM10x10 + Elevation",5,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"251","T-P22443","Fumario capreolatae-Veronicetum persicae",50,1986,-4.598229966,43.39805967,"3 - UTM10x10 + Elevation",5,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"252","T-P22444","Fumario capreolatae-Veronicetum persicae",40,1986,-4.500212887,43.32915398,"3 - UTM10x10 + Elevation",50,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"253","T-P22445","Fumario capreolatae-Veronicetum persicae",50,1986,-4.86319028,43.42106124,"3 - UTM10x10 + Elevation",30,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"254","T-P22446","Fumario capreolatae-Veronicetum persicae",20,1986,-4.841238636,43.43042106,"3 - UTM10x10 + Elevation",50,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"255","T-P22447","Fumario capreolatae-Veronicetum persicae",100,1986,-5.143076378,43.37113619,"3 - UTM10x10 + Elevation",50,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"256","T-P22448","Fumario capreolatae-Veronicetum persicae",100,1986,-5.285409635,43.48002898,"3 - UTM10x10 + Elevation",50,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"257","T-P22449","Fumario capreolatae-Veronicetum persicae",5,1986,-5.215821522,43.47059458,"3 - UTM10x10 + Elevation",10,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"258","T-P22450","Fumario capreolatae-Veronicetum persicae",50,1986,-5.416943327,43.49172912,"3 - UTM10x10 + Elevation",10,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"259","T-P22451","Fumario capreolatae-Veronicetum persicae",100,1986,-5.468363792,43.35737155,"3 - UTM10x10 + Elevation",200,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"260","T-P22452","Fumario capreolatae-Veronicetum persicae",50,1986,-5.586823857,43.53122797,"3 - UTM10x10 + Elevation",100,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"261","T-P22453","Fumario capreolatae-Veronicetum persicae",50,1986,-5.708941468,43.55000679,"3 - UTM10x10 + Elevation",100,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"262","T-P22454","Fumario capreolatae-Veronicetum persicae",50,1986,-5.92895575,43.38971406,"3 - UTM10x10 + Elevation",200,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"263","T-P22455","Fumario capreolatae-Veronicetum persicae",50,1986,-5.836058823,43.30381933,"3 - UTM10x10 + Elevation",150,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"264","T-P22456","Fumario capreolatae-Veronicetum persicae",50,1986,-5.934878094,43.35894913,"3 - UTM10x10 + Elevation",200,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"265","T-P22457","Fumario capreolatae-Veronicetum persicae",50,1986,-5.873763189,43.42352915,"3 - UTM10x10 + Elevation",150,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"266","T-P22458","Fumario capreolatae-Veronicetum persicae",100,1986,-5.9930734,43.38805252,"3 - UTM10x10 + Elevation",100,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"267","T-P22459","Fumario capreolatae-Veronicetum persicae",100,1986,-6.153642168,43.48457423,"3 - UTM10x10 + Elevation",200,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"268","T-P22460","Fumario capreolatae-Veronicetum persicae",1,1986,-3.311323105,43.38164629,"4 - UTM10x10 + Centroid",191,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"269","T-P22461","Fumario capreolatae-Veronicetum persicae",1,1986,-3.311323105,43.38164629,"4 - UTM10x10 + Centroid",191,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"270","T-P22462","Fumario capreolatae-Veronicetum persicae",1,1986,-3.311323105,43.38164629,"4 - UTM10x10 + Centroid",191,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"271","T-P22463","Fumario capreolatae-Veronicetum persicae",6,1986,-3.311323105,43.38164629,"4 - UTM10x10 + Centroid",191,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"272","T-P22464","Fumario capreolatae-Veronicetum persicae",5,1986,-3.455098968,43.45524153,"4 - UTM10x10 + Centroid",41,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"273","T-P22465","Fumario capreolatae-Veronicetum persicae",5,1986,-3.455098968,43.45524153,"4 - UTM10x10 + Centroid",41,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"274","T-P22466","Fumario capreolatae-Veronicetum persicae",1,1986,-4.419290768,43.36986165,"4 - UTM10x10 + Centroid",59,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"275","T-P22467","Fumario capreolatae-Veronicetum persicae",3,1986,-4.419290768,43.36986165,"4 - UTM10x10 + Centroid",59,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"276","T-P22468","Fumario capreolatae-Veronicetum persicae",1,1986,-4.419290768,43.36986165,"4 - UTM10x10 + Centroid",59,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"277","T-P22469","Fumario capreolatae-Veronicetum persicae",1,1986,-5.665984283,43.52893451,"4 - UTM10x10 + Centroid",31,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"278","T-P22470","Fumario capreolatae-Veronicetum persicae",2,1986,-6.090129678,43.53291119,"4 - UTM10x10 + Centroid",122,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"279","T-P22471","Fumario capreolatae-Veronicetum persicae",1,1986,-6.090129678,43.53291119,"4 - UTM10x10 + Centroid",122,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"280","T-P22472","Fumario capreolatae-Veronicetum persicae",2,1986,-6.461178621,43.53244249,"4 - UTM10x10 + Centroid",109,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"281","T-P22473","Fumario capreolatae-Veronicetum persicae",1,1986,-6.591547598,43.53512218,"4 - UTM10x10 + Centroid",96,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"282","T-P22474","Fumario capreolatae-Veronicetum persicae",3,1986,-6.708298223,43.53800992,"4 - UTM10x10 + Centroid",71,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"283","T-P22475","Fumario capreolatae-Veronicetum persicae",5,1986,-6.708298223,43.53800992,"4 - UTM10x10 + Centroid",71,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"284","T-P22476","Fumario capreolatae-Veronicetum persicae",2,1986,-6.949739134,43.54130303,"4 - UTM10x10 + Centroid",47,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"285","T-P22478","Lamio amplexicaulis-Veronicetum hederifoliae",4,1986,-4.626210284,43.15094366,"3 - UTM10x10 + Elevation",360,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"286","T-P22479","Lamio amplexicaulis-Veronicetum hederifoliae",50,1986,-6.200057025,43.09792166,"3 - UTM10x10 + Elevation",900,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"287","T-P22480","Lamio amplexicaulis-Veronicetum hederifoliae",5,1986,-6.254133909,43.09819583,"3 - UTM10x10 + Elevation",700,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"288","T-P22481","Lamio amplexicaulis-Veronicetum hederifoliae",50,1986,-6.260856633,43.1322192,"3 - UTM10x10 + Elevation",820,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"289","T-P22482","Lamio amplexicaulis-Veronicetum hederifoliae",50,1986,-6.245555276,43.12184999,"3 - UTM10x10 + Elevation",820,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"290","T-P22483","Lamio amplexicaulis-Veronicetum hederifoliae",50,1986,-6.632644522,43.38931291,"3 - UTM10x10 + Elevation",400,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"291","T-P22484","Lamio amplexicaulis-Veronicetum hederifoliae",50,1986,-6.598283383,43.30936914,"3 - UTM10x10 + Elevation",800,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"292","T-P22485","Lamio amplexicaulis-Veronicetum hederifoliae",30,1986,-6.536122491,43.30050595,"3 - UTM10x10 + Elevation",520,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"293","T-P22486","Lamio amplexicaulis-Veronicetum hederifoliae",40,1986,-6.889377502,43.19538825,"3 - UTM10x10 + Elevation",560,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"294","T-P23943","Oxalidi latifoliae-Veronicetum persicae",20,1982,-2.412563988,43.13758116,"3 - UTM10x10 + Elevation",160,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"295","T-P23944","Oxalidi latifoliae-Veronicetum persicae",10,1982,-2.371630391,43.2922448,"3 - UTM10x10 + Elevation",90,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"296","T-P23945","Oxalidi latifoliae-Veronicetum persicae",50,1982,-2.283282256,43.2575078,"3 - UTM10x10 + Elevation",50,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"297","T-P23946","Oxalidi latifoliae-Veronicetum persicae",15,1982,-2.494337986,43.06233053,"3 - UTM10x10 + Elevation",180,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"298","T-P23947","Oxalidi latifoliae-Veronicetum persicae",20,1982,-2.162382879,43.26929286,"3 - UTM10x10 + Elevation",10,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"299","T-P23948","Oxalidi latifoliae-Veronicetum persicae",30,1982,-2.322404618,43.28476011,"3 - UTM10x10 + Elevation",200,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"300","T-P23949","Oxalidi latifoliae-Veronicetum persicae",10,1982,-2.447056458,43.13054916,"3 - UTM10x10 + Elevation",200,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"301","T-P23950","Oxalidi latifoliae-Veronicetum persicae",15,1982,-2.21354416,43.12377952,"3 - UTM10x10 + Elevation",230,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"302","T-P23951","Oxalidi latifoliae-Veronicetum persicae",20,1982,-2.145184792,43.08907078,"3 - UTM10x10 + Elevation",200,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"303","T-P23952","Oxalidi latifoliae-Veronicetum persicae",20,1982,-2.410312515,43.11595792,"3 - UTM10x10 + Elevation",160,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"304","T-P23953","Oxalidi latifoliae-Veronicetum persicae",10,1982,-2.331002131,43.17495352,"3 - UTM10x10 + Elevation",190,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"305","T-P23954","Oxalidi latifoliae-Veronicetum persicae",20,1982,-2.371945337,43.26163083,"3 - UTM10x10 + Elevation",200,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"306","T-P32589","Lamio amplexicaulis-Veronicetum hederifoliae",35,1995,-7.517978838,42.471799,"3 - UTM10x10 + Elevation",390,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"307","T-P32590","Lamio amplexicaulis-Veronicetum hederifoliae",25,1995,-7.433705561,42.51831349,"3 - UTM10x10 + Elevation",390,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"308","T-P32591","Lamio amplexicaulis-Veronicetum hederifoliae",40,1995,-7.537947173,42.51242418,"3 - UTM10x10 + Elevation",290,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Oxalidion europeae"
"309","T-P32592","Lamio amplexicaulis-Veronicetum hederifoliae",30,1995,-7.482994553,42.45876992,"3 - UTM10x10 + Elevation",590,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"310","T-P32593","Lamio amplexicaulis-Veronicetum hederifoliae",50,1995,-7.436027698,42.44799597,"3 - UTM10x10 + Elevation",530,"Oxalidion europeae","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"311","T-P32594","Linario amethysteae-Calenduletum arvensis",40,1995,-7.485371056,42.49123445,"2 - UTM1x1 + Centroid",300,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"312","T-P32595","Linario amethysteae-Calenduletum arvensis",60,1995,-7.59002046,42.49233933,"1 - UTM1x1 + Elevation",310,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"313","T-P32596","Linario amethysteae-Calenduletum arvensis",10,1995,-7.660414587,42.42466861,"1 - UTM1x1 + Elevation",200,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"314","T-P32597","Linario amethysteae-Calenduletum arvensis",40,1995,-7.427131223,41.60572943,"4 - UTM10x10 + Centroid",400,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"315","T-P32598","Linario amethysteae-Calenduletum arvensis",25,1995,-7.477027036,42.85159596,"2 - UTM1x1 + Centroid",350,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"316","T-P32599","Linario amethysteae-Calenduletum arvensis",40,1995,-7.610928755,42.4788936,"1 - UTM1x1 + Elevation",360,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"317","T-P32600","Linario amethysteae-Calenduletum arvensis",60,1995,-7.620720844,42.51271099,"1 - UTM1x1 + Elevation",400,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"318","T-P32601","Linario amethysteae-Calenduletum arvensis",30,1995,-7.568575781,42.56522482,"2 - UTM1x1 + Centroid",320,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"319","T-P32602","Linario amethysteae-Calenduletum arvensis",50,1995,-7.542379674,42.57347116,"1 - UTM1x1 + Elevation",380,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"320","T-P32603","Linario amethysteae-Calenduletum arvensis",30,1995,-7.501956998,42.55346164,"1 - UTM1x1 + Elevation",320,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"321","T-P32604","Linario amethysteae-Calenduletum arvensis",NA,1995,-7.384577706,42.58124494,"2 - UTM1x1 + Centroid",500,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"322","T-P32605","Linario amethysteae-Calenduletum arvensis",40,1995,-7.587009618,42.5176695,"1 - UTM1x1 + Elevation",390,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"323","T-P33531","Chrysanthemum segetum-Raphanetum",NA,1959,-8.563187251,42.90103111,"3 - UTM10x10 + Elevation",400,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"324","T-P33532","Chrysanthemum segetum-Raphanetum",NA,1959,-8.511500273,42.8981376,"3 - UTM10x10 + Elevation",300,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"325","T-P33533","Chrysanthemum segetum-Raphanetum",NA,1959,-8.565490736,42.84510544,"3 - UTM10x10 + Elevation",300,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"326","T-P33534","Chrysanthemum segetum-Raphanetum",NA,1959,-8.621864253,42.89995603,"3 - UTM10x10 + Elevation",300,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"327","T-P33535","Chrysanthemum segetum-Raphanetum",NA,1959,-8.535426896,42.86457177,"1 - UTM1x1 + Elevation",300,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"328","T-P33536","Chrysanthemum segetum-Raphanetum",NA,1959,-8.574588079,42.83745977,"3 - UTM10x10 + Elevation",250,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"329","T-P33537","Chrysanthemum segetum-Raphanetum",NA,1959,-8.544830183,42.887521,"3 - UTM10x10 + Elevation",250,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"330","T-P33538","Chrysanthemum segetum-Raphanetum",NA,1959,-8.616988304,42.90019614,"3 - UTM10x10 + Elevation",300,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"331","T-P33539","Chrysanthemum segetum-Raphanetum",NA,1959,-8.516963469,42.82225509,"3 - UTM10x10 + Elevation",150,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"332","T-P33540","Chrysanthemum segetum-Raphanetum",NA,1959,-8.613811988,43.26763759,"3 - UTM10x10 + Elevation",150,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"333","T-P33541","Chrysanthemum segetum-Raphanetum",NA,1959,-8.539523125,42.8283643,"3 - UTM10x10 + Elevation",250,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"334","T-P33542","Chrysanthemum segetum-Raphanetum",NA,1959,-8.515541619,42.91571092,"2 - UTM1x1 + Centroid",200,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"335","T-P33543","Chrysanthemum segetum-Raphanetum",NA,1959,-8.590665094,42.82587088,"3 - UTM10x10 + Elevation",200,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"336","T-P33544","Chrysanthemum segetum-Raphanetum",NA,1959,-8.538321195,42.89683922,"3 - UTM10x10 + Elevation",350,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"337","T-P33545","Chrysanthemum segetum-Raphanetum",NA,1959,-8.537087631,42.82848246,"3 - UTM10x10 + Elevation",250,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"338","T-P33546","Chrysanthemum segetum-Raphanetum",NA,1959,-8.370150002,42.87786845,"2 - UTM1x1 + Centroid",30,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"339","T-P33547","Chrysanthemum segetum-Raphanetum",NA,1959,-8.596345619,42.88860735,"3 - UTM10x10 + Elevation",250,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"340","T-P33548","Chrysanthemum segetum-Raphanetum",NA,1959,-8.50051025,42.85725756,"1 - UTM1x1 + Elevation",150,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"341","T-P33549","Chrysanthemum segetum-Raphanetum",NA,1959,-8.638765756,42.89732172,"2 - UTM1x1 + Centroid",250,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"342","T-P33550","Chrysanthemum segetum-Raphanetum",NA,1959,-8.501191423,42.83741983,"1 - UTM1x1 + Elevation",250,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"343","T-P33551","Chrysanthemum segetum-Raphanetum",NA,1959,-8.537542381,42.86086828,"1 - UTM1x1 + Elevation",250,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"344","T-P33552","Chrysanthemum segetum-Raphanetum",NA,1959,-8.614550307,42.90031611,"3 - UTM10x10 + Elevation",250,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"345","T-P33553","Chrysanthemum segetum-Raphanetum",NA,1959,-8.509298186,42.84603107,"1 - UTM1x1 + Elevation",150,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"346","T-P33554","Chrysanthemum segetum-Raphanetum",NA,1959,-8.598295406,42.88311045,"1 - UTM1x1 + Elevation",250,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"347","T-P33555","Chrysanthemum segetum-Raphanetum",NA,1959,-8.542415896,42.86063173,"3 - UTM10x10 + Elevation",250,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"348","T-P33556","Chrysanthemum segetum-Raphanetum",NA,1959,-8.497958348,42.82857336,"1 - UTM1x1 + Elevation",200,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"349","T-P33557","Chrysanthemum segetum-Raphanetum",NA,1959,-8.555585336,42.84378757,"3 - UTM10x10 + Elevation",350,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"350","T-P33558","Chrysanthemum segetum-Raphanetum",NA,1959,-8.397752265,42.88556894,"1 - UTM1x1 + Elevation",350,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"351","T-P33559","Chrysanthemum segetum-Raphanetum",NA,1959,-8.534435887,42.88082377,"1 - UTM1x1 + Elevation",300,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"352","T-P33560","Chrysanthemum segetum-Raphanetum",NA,1959,-8.581725836,42.86231693,"3 - UTM10x10 + Elevation",200,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"353","T-P33561","Linaria delphinioides-Arnoseretum",NA,1959,-8.583338351,42.93425511,"3 - UTM10x10 + Elevation",350,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"354","T-P33562","Linaria delphinioides-Arnoseretum",NA,1959,-8.55928018,42.91202409,"1 - UTM1x1 + Elevation",350,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"355","T-P33563","Linaria delphinioides-Arnoseretum",NA,1959,-8.538458603,42.92563953,"1 - UTM1x1 + Elevation",350,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"356","T-P33564","Linaria delphinioides-Arnoseretum",NA,1959,-8.557958896,42.95169794,"3 - UTM10x10 + Elevation",250,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"357","T-P33565","Linaria delphinioides-Arnoseretum",NA,1959,-8.515541619,42.91571092,"2 - UTM1x1 + Centroid",250,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"358","T-P33566","Linaria delphinioides-Arnoseretum",NA,1959,-8.532775354,42.91691302,"1 - UTM1x1 + Elevation",350,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"359","T-P33567","Linaria delphinioides-Arnoseretum",NA,1959,-8.562055917,42.88848324,"3 - UTM10x10 + Elevation",300,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"360","T-P36768","Linario eleganti-Anthoxanthetum aristati",40,1993,-7.500174758,42.5625352,"1 - UTM1x1 + Elevation",410,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"361","T-P36769","Linario eleganti-Anthoxanthetum aristati",50,1993,-7.592446428,42.49224194,"1 - UTM1x1 + Elevation",300,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"362","T-P36770","Linario eleganti-Anthoxanthetum aristati",50,1993,-7.561289117,42.56551573,"1 - UTM1x1 + Elevation",370,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"363","T-P36771","Linario eleganti-Anthoxanthetum aristati",40,1993,-7.43013428,42.50224556,"1 - UTM1x1 + Elevation",480,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"364","T-P36772","Linario eleganti-Anthoxanthetum aristati",70,1993,-7.461822219,42.57124082,"1 - UTM1x1 + Elevation",380,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"365","T-P36773","Linario eleganti-Anthoxanthetum aristati",15,1993,-7.377916818,42.59069009,"1 - UTM1x1 + Elevation",500,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"366","T-P36774","Linario eleganti-Anthoxanthetum aristati",30,1993,-7.442382618,42.64042379,"1 - UTM1x1 + Elevation",440,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
"367","T-P36775","Linario eleganti-Anthoxanthetum aristati",30,1993,-7.526632876,42.55788955,"1 - UTM1x1 + Elevation",360,"Scleranthion annui","Aperetalia spicae-venti","Papaveretea rhoeadis","Scleranthion annui"
